9000,9000,188.136879, 11.114478,  0.006502, 21.703809,15,2.000000,18000,0.001531,0.000191,4,CUSP,17005,128,32
9000,9000,194.705783, 11.554175,  0.006790, 24.978168,15,4.000000,36000,0.002589,0.000370,4,CUSP,34074,128,32
9000,9000,190.760652, 11.456361,  0.006564, 21.521887,15,8.000000,72000,0.004907,0.000755,4,CUSP,68081,128,32
9000,9000,146.774426,  5.684855,  0.003460, 12.456118,15,16.000000,144000,0.012264,0.001962,4,CUSP,136457,128,32
9000,9000,195.123413, 12.151520,  0.006765, 24.709208,15,32.000000,288000,0.018081,0.002952,4,CUSP,272773,128,32
9000,9000,213.478591, 12.472167,  0.006938, 27.676941,15,64.000000,576000,0.032715,0.005396,4,CUSP,545332,128,32
9000,9000,220.092577, 12.439930,  0.012157, 20.809512,15,128.000000,1152000,0.063137,0.010468,4,CUSP,1090604,128,32
10000,10000,197.658022, 11.799041,  0.006675, 23.890424,15,1.000000,10000,0.001012,0.000101,4,CUSP,9555,128,32
10000,10000,202.756714, 11.453164,  0.011798, 27.266713,15,2.000000,20000,0.001578,0.000197,4,CUSP,19035,128,32
10000,10000,201.093668, 12.110203,  0.006644, 23.838797,15,4.000000,40000,0.002785,0.000398,4,CUSP,38079,128,32
10000,10000,188.479527, 12.162307,  0.013973, 22.771653,15,8.000000,80000,0.005518,0.000849,4,CUSP,76210,128,32
10000,10000,158.376461,  6.270175,  0.003688, 11.351129,15,16.000000,160000,0.012628,0.002021,4,CUSP,152389,128,32
10000,10000,190.977220, 10.539315,  0.006990, 22.818219,15,32.000000,320000,0.020526,0.003351,4,CUSP,304780,128,32
10000,10000,205.058023, 13.418091,  0.007214, 23.669383,15,64.000000,640000,0.037843,0.006242,4,CUSP,609363,128,32
10000,10000,212.736097, 11.307679,  0.006821, 23.460130,15,128.000000,1280000,0.072578,0.012034,4,CUSP,1218514,128,32
10000,10000,210.250936, 12.377157,  0.006770, 25.604164,15,1.000000,10000,0.000951,0.000095,4,CUSP,9527,128,32
10000,10000,217.721723, 11.447202,  0.006748, 22.791584,15,2.000000,20000,0.001470,0.000184,4,CUSP,19058,128,32
10000,10000,211.046677, 12.170927,  0.006484, 23.126072,15,4.000000,40000,0.002653,0.000379,4,CUSP,38109,128,32
10000,10000,198.901260, 12.755729,  0.006735, 24.323135,15,8.000000,80000,0.005229,0.000804,4,CUSP,76154,128,32
10000,10000,168.006748,  6.662791,  0.003583, 15.851428,15,16.000000,160000,0.011904,0.001905,4,CUSP,152260,128,32
10000,10000,203.619164, 13.415014,  0.006694, 24.419509,15,32.000000,320000,0.019252,0.003143,4,CUSP,304341,128,32
10000,10000,204.443201, 12.044143,  0.006809, 25.921502,15,64.000000,640000,0.037957,0.006261,4,CUSP,609367,128,32
10000,10000,192.011663, 13.378128,  0.006818, 23.644016,15,128.000000,1280000,0.080412,0.013333,4,CUSP,1218686,128,32
12000,12000,195.713647, 11.709820,  0.006634, 21.682458,15,1.000000,12000,0.001226,0.000123,4,CUSP,11525,128,32
12000,12000,190.501745, 12.505486,  0.011564, 23.466338,15,2.000000,24000,0.002016,0.000252,4,CUSP,23043,128,32
12000,12000,188.875808, 11.805036,  0.006915, 23.239607,15,4.000000,48000,0.003558,0.000508,4,CUSP,46143,128,32
12000,12000,203.107483, 14.704644,  0.006941, 27.941491,15,8.000000,96000,0.006145,0.000945,4,CUSP,92230,128,32
12000,12000,165.339238,  6.480752,  0.003822, 13.129845,15,16.000000,192000,0.014516,0.002322,4,CUSP,184225,128,32
12000,12000,199.909397, 11.423145,  0.018998, 24.613060,15,32.000000,384000,0.023531,0.003842,4,CUSP,368459,128,32
12000,12000,202.743913, 13.152630,  0.012101, 26.655802,15,64.000000,768000,0.045930,0.007576,4,CUSP,737229,128,32
12000,12000,190.013125, 10.804614,  0.006980, 20.769363,15,128.000000,1536000,0.097509,0.016167,4,CUSP,1474410,128,32
14000,14000,198.597337, 11.643695,  0.007001, 23.099615,15,1.000000,14000,0.001410,0.000141,4,CUSP,13514,128,32
14000,14000,202.723761, 12.387802,  0.007055, 24.412352,15,2.000000,28000,0.002210,0.000276,4,CUSP,26998,128,32
14000,14000,191.468417, 11.759932,  0.011525, 21.842220,15,4.000000,56000,0.004095,0.000585,4,CUSP,54091,128,32
14000,14000,195.827710, 12.850354,  0.006796, 24.805694,15,8.000000,112000,0.007435,0.001144,4,CUSP,108030,128,32
14000,14000,158.048936,  6.534729,  0.003640, 12.733229,15,16.000000,224000,0.017716,0.002835,4,CUSP,216375,128,32
14000,14000,209.411088, 12.768182,  0.007077, 24.921946,15,32.000000,448000,0.026207,0.004279,4,CUSP,432428,128,32
14000,14000,196.294251, 12.186229,  0.007079, 23.919272,15,64.000000,896000,0.055346,0.009129,4,CUSP,864909,128,32
14000,14000,196.760469, 11.786393,  0.006979, 23.957482,15,128.000000,1792000,0.109859,0.018215,4,CUSP,1729800,128,32
16000,16000,183.196682, 11.303093,  0.006822, 23.846985,15,1.000000,16000,0.001747,0.000175,4,CUSP,15488,128,32
16000,16000,216.705786, 11.390083,  0.007058, 22.885391,15,2.000000,32000,0.002363,0.000295,4,CUSP,31037,128,32
16000,16000,196.302671, 12.788294,  0.012144, 23.508445,15,4.000000,64000,0.004564,0.000652,4,CUSP,62175,128,32
16000,16000,200.841322, 10.629766,  0.012129, 22.022530,15,8.000000,128000,0.008285,0.001275,4,CUSP,124051,128,32
16000,16000,176.759857,  6.543012,  0.003736, 13.804462,15,16.000000,256000,0.018104,0.002897,4,CUSP,248092,128,32
16000,16000,227.367488, 13.840226,  0.007626, 26.314461,15,32.000000,512000,0.027585,0.004504,4,CUSP,496588,128,32
16000,16000,214.612621, 12.761345,  0.007317, 24.686236,15,64.000000,1024000,0.057853,0.009543,4,CUSP,992686,128,32
16000,16000,214.204490, 12.799004,  0.007194, 22.317542,15,128.000000,2048000,0.115329,0.019122,4,CUSP,1985784,128,32
18000,18000,245.080844, 27.766303,  0.008930, 35.422448,15,1.000000,18000,0.001469,0.000147,4,CUSP,17520,128,32
18000,18000,251.282014, 29.504672,  0.008849, 39.553355,15,2.000000,36000,0.002292,0.000287,4,CUSP,35042,128,32
18000,18000,251.610946, 32.308943,  0.017450, 41.281607,15,4.000000,72000,0.004006,0.000572,4,CUSP,69950,128,32
18000,18000,239.032493, 30.640793,  0.008711, 43.745071,15,8.000000,144000,0.007832,0.001205,4,CUSP,140116,128,32
18000,18000,189.640092, 14.525574,  0.004573, 20.123929,15,16.000000,288000,0.018983,0.003037,4,CUSP,280225,128,32
18000,18000,272.438983, 30.705468,  0.009497, 39.953237,15,32.000000,576000,0.025899,0.004228,4,CUSP,560631,128,32
18000,18000,260.269806, 31.812177,  0.009501, 43.297188,15,64.000000,1152000,0.053667,0.008852,4,CUSP,1120689,128,32
18000,18000,260.034823, 30.975915,  0.009491, 37.929520,15,128.000000,2304000,0.106878,0.017721,4,CUSP,2241485,128,32
20000,20000,245.125914, 29.797972,  0.009120, 39.665982,15,1.000000,20000,0.001632,0.000163,4,CUSP,19488,128,32
20000,20000,252.798178, 29.443973,  0.009006, 39.171597,15,2.000000,40000,0.002532,0.000316,4,CUSP,38996,128,32
20000,20000,254.279843, 28.219369,  0.009019, 38.721602,15,4.000000,80000,0.004405,0.000629,4,CUSP,78066,128,32
20000,20000,257.954423, 31.477769,  0.008855, 43.186938,15,8.000000,160000,0.008063,0.001241,4,CUSP,156126,128,32
20000,20000,208.887121, 15.013718,  0.004754, 21.170811,15,16.000000,320000,0.019149,0.003064,4,CUSP,312253,128,32
